xID,yID,Div,Size0,Size4,Size18
1186,211,0,454,703,770
1204,2679,0,359,312,286
1219,2306,0,612,603,584
1226,1637,0,419,659,666
1235,2529,0,591,895,947
1255,1877,0,733,1013,1107
1254,883,0,573,895,978
1260,1718,0,714,1109,1228
1302,2601,1,605,963,-1
1318,1731,0,572,854,917
1335,2472,0,647,845,873
1339,1901,0,522,600,568
1359,902,0,583,807,834
1364,1705,2,566,923,-1
1373,1657,0,446,695,723
1394,2066,0,560,823,863
1438,994,0,580,914,999
1444,77,0,661,1025,1063
1452,748,0,468,748,833
1473,1280,0,540,877,971
1486,2296,0,491,711,737
1503,2404,0,645,862,945
1501,820,0,292,591,615
1510,2635,0,438,580,573
1536,1871,0,416,497,554
1564,1133,0,534,890,932
1588,2457,0,503,765,802
1592,558,0,500,597,684
1602,2266,0,461,756,785
1639,2320,0,501,786,826
1660,444,0,550,843,974
1663,731,0,488,796,889
1673,1788,0,573,877,943
1676,2007,0,635,1070,1077
1689,2429,0,521,845,888
1686,300,0,496,752,825
1697,242,0,411,591,642
1706,1675,0,503,797,899
1717,2115,0,516,832,872
1716,2509,0,535,775,834
1720,2285,0,510,662,715
1743,1914,0,604,1005,1217
1748,1743,0,427,663,788
1759,1133,0,529,786,793
1772,876,0,505,782,830
1781,115,0,431,719,797
1787,544,0,659,945,990
1796,1809,0,573,886,965
1808,771,0,452,662,751
1812,1427,0,385,620,652
1820,937,0,529,821,842
1815,2694,0,450,622,644
1827,2559,0,588,841,922
1831,77,0,471,826,888
1848,605,0,481,828,903
1850,1636,0,591,966,1053
1866,412,0,607,1035,1138
1868,1388,0,411,545,587
1875,1672,0,453,535,569
1887,126,0,332,587,601
1896,1888,0,353,587,608
1907,2110,0,496,757,729
1906,2223,0,631,888,967
1908,1583,0,552,747,796
1940,1853,0,551,919,999
1941,2428,0,436,624,639
1948,2151,0,579,882,934
1949,310,0,453,602,662
1955,1775,0,458,734,749
1955,1913,0,407,549,618
1970,1198,0,491,751,860
1977,1617,0,495,769,852
1984,1418,0,358,577,660
1992,844,0,590,1012,1122
1989,1100,0,482,685,754
1997,594,0,530,904,1007
2023,651,0,510,853,898
2030,81,0,476,704,772
2057,2628,0,581,944,996
2058,692,0,398,674,751
2088,2107,0,552,865,918
2089,2695,0,489,745,741
2095,1869,0,402,637,662
2098,1337,0,520,944,954
2103,1795,0,471,497,406
2104,2011,0,549,855,1021
2114,2299,0,440,633,689
2120,1712,0,720,1136,1264
2137,1572,0,461,715,720
2142,1845,0,549,896,988
2154,77,0,485,817,954
2160,1083,0,486,828,930
2162,980,0,401,515,576
2178,1177,0,751,1245,1360
2172,2434,0,543,816,831
2190,387,0,508,738,785
2191,2560,0,506,790,792
2202,1545,0,488,792,863
2214,1970,0,583,945,1020
2210,2074,0,447,695,726
2228,2181,0,541,854,904
2235,1364,0,458,658,738
2239,2692,0,568,890,927
2254,2637,0,399,521,510
2273,267,0,512,969,1072
2273,791,0,407,670,723
2296,1741,0,473,834,853
2327,2031,0,528,775,840
2329,219,0,508,832,947
2355,1720,0,652,1063,1111
2368,161,0,490,764,801
2398,2599,0,470,637,659
2411,2666,0,403,583,652
2427,2119,0,516,909,1034
2435,1045,0,565,823,936
2434,1380,0,403,735,802
2438,1518,0,482,794,858
2440,1751,0,359,628,659
2445,2601,0,487,681,747
2452,104,0,416,707,780
2455,2360,0,482,783,824
2467,978,0,605,873,970
2476,2238,0,391,638,667
2489,1255,0,315,484,496
2496,1366,0,521,855,901
2502,1986,0,507,892,977
2522,2513,0,442,686,747
2534,1896,0,499,853,924
2544,1679,0,490,698,692
2549,1269,0,565,795,884
2551,1429,0,496,513,535
2564,77,0,643,1104,1140
2564,2013,0,598,1027,1121
2577,1112,2,798,1274,-1
2573,1800,0,414,678,755
2589,2581,0,554,733,802
2592,2697,0,544,761,799
2621,2489,0,403,657,688
2641,1526,0,479,775,829
2649,1941,0,406,578,601
2662,2223,0,393,554,566
2670,1338,0,579,918,996
2668,1164,0,442,618,693
2680,77,0,366,620,620
2712,2154,0,622,986,997
2710,2389,0,361,569,600
2723,81,0,580,938,991
2732,464,0,378,655,715
2760,1293,0,477,698,730
2761,1786,0,438,697,740
2762,896,0,569,939,1024
2772,2527,0,631,1030,1118
2776,2169,0,539,754,850
2782,1156,1,661,883,-1
2791,2610,0,496,819,899
2801,1681,0,561,871,1009
2808,1204,0,590,961,1064
2818,1811,0,377,570,612
2859,1839,0,447,784,831
2860,1307,0,399,540,609
2882,1142,0,667,1152,1223
2898,1318,0,434,516,538
2909,1564,0,564,844,948
2913,2260,0,535,864,830
2927,1429,2,663,1076,-1
2944,1197,0,705,1091,1189
2954,1486,0,431,712,784
2960,1589,0,686,1077,1166
2968,2081,0,411,664,717
2979,525,0,519,889,959
2991,446,0,527,948,1015
3001,1340,0,508,750,846
3014,777,0,486,774,879
3020,1866,0,576,875,982
3039,981,0,454,687,747
3073,694,0,561,976,1065
3078,344,0,473,757,770
3076,2147,0,479,804,859
3081,2299,0,394,677,723
3092,905,0,603,1048,1134
3090,297,0,444,717,787
3101,2245,0,416,770,819
3112,2508,0,384,590,624
3141,1635,0,463,768,859
3153,2110,0,504,854,891
3159,2234,0,461,852,919
3161,606,0,364,515,579
3167,2335,0,512,832,894
3171,2447,0,475,752,784
3193,928,0,456,683,808
3213,883,0,478,723,802
3217,1311,0,385,553,708
3225,2553,0,598,974,1011
3221,1610,0,416,688,738
3253,574,0,487,849,981
3255,682,0,495,844,961
3264,2313,0,507,781,833
3267,2695,0,650,957,975
3271,2484,0,589,942,1003
1152,186,0,625,841,924
1227,530,1,653,804,-1
1420,639,0,547,683,857
1645,275,0,615,802,866
1768,64,0,576,829,975
1979,166,0,545,772,914
1161,624,0,695,829,874
1787,565,0,546,750,872
2238,199,0,463,732,901
2319,334,0,532,624,680
2123,424,2,684,1091,-1
2249,607,0,474,677,742
2028,506,0,461,606,705
1902,615,0,243,472,567
2065,730,0,425,647,713
2512,801,0,505,720,855
2582,368,0,457,722,778
2790,424,0,701,1119,1186
2661,579,1,597,959,-1
2174,863,0,505,1095,1229
2129,1048,0,499,697,845
1832,905,0,476,873,1010
1743,902,0,391,566,623
1913,1116,0,327,577,674
2168,1374,0,465,674,743
1695,1079,0,463,604,735
1768,1321,0,463,462,471
2305,1391,0,771,946,1070
2722,916,2,598,1099,-1
2907,742,2,650,1190,-1
3044,688,1,560,816,-1
3148,581,0,454,770,840
3025,744,0,501,799,917
2694,955,0,437,774,902
2703,1079,0,450,761,911
2566,1225,0,523,789,839
2798,1557,0,511,677,803
2479,1641,0,501,726,900
3005,834,0,681,1186,1197
3229,736,0,479,788,844
3162,863,0,382,673,766
3274,1082,0,443,755,815
3128,1309,0,485,749,784
3484,1391,0,487,814,908
3327,486,0,385,583,665
3414,371,0,504,796,899
3352,149,0,399,595,692
3514,60,0,484,785,944
3640,269,2,707,1275,-1
3817,174,0,534,787,861
3878,202,0,651,1036,1154
3974,106,0,510,697,867
4079,106,0,655,1050,1272
4058,643,2,642,1159,-1
3909,306,0,528,737,845
3780,354,0,682,1039,1199
3688,404,0,512,781,950
3450,601,0,400,618,653
3758,680,0,571,810,947
3643,778,2,682,1175,-1
4007,913,0,442,712,798
3761,919,0,434,653,680
3943,1124,0,487,705,762
4016,1169,0,583,912,1079
3831,1211,0,458,704,747
3853,1250,0,518,852,955
3817,1326,0,468,680,836
3808,1487,0,400,662,723
3716,1484,0,514,824,885
3528,1234,0,436,691,808
3181,1655,0,496,694,769
421,1787,0,504,375,387
665,1740,0,690,830,921
671,1811,0,840,1052,1172
786,1770,0,658,764,930
1003,1996,0,600,853,990
1344,1749,0,547,625,691
865,2156,0,723,753,849
706,2217,0,876,1013,1213
773,2268,0,746,911,989
1430,1975,0,675,955,1058
1492,1738,0,453,585,743
1526,1789,0,557,668,769
1614,1860,0,534,794,921
1569,1928,0,544,759,849
1580,2028,0,590,659,743
2073,1732,2,697,1151,-1
2028,1853,0,487,708,853
1985,1926,0,435,547,651
1975,2141,0,572,794,881
1516,2390,0,498,662,879
1391,2332,0,726,993,1160
1367,2409,0,635,797,984
1129,2426,0,532,576,690
1219,2458,0,579,665,754
1490,2498,0,626,730,889
1504,2668,2,801,1119,-1
1148,2664,0,760,842,1002
1410,2628,0,816,952,1132
1232,2803,0,701,764,835
1923,2775,0,412,590,718
2061,2696,0,621,847,1081
2069,2762,0,431,568,734
1297,2490,0,843,870,1065
2559,1917,0,624,861,1023
2548,1968,0,446,665,811
2490,1956,0,570,894,986
2669,2097,0,459,744,807
2490,2368,0,572,856,1081
2227,2572,0,653,957,1261
2375,2567,0,622,841,913
2478,2608,0,499,729,902
2267,2782,0,779,1086,1290
2727,2627,0,600,875,1080
2867,2629,0,635,986,1196
2954,2514,0,632,870,1028
2990,1954,0,470,563,685
3091,2150,0,630,1010,1067
3313,1783,2,742,1332,-1
3432,1919,2,748,1181,-1
3293,2027,0,535,789,894
3645,1905,0,458,733,849
3771,1754,0,488,713,763
3879,1752,0,510,761,791
4096,1829,0,514,811,929
3798,2013,0,445,675,776
3845,2072,0,423,678,693
3733,2099,0,542,810,964
3513,1976,0,452,706,849
3486,2088,0,395,625,714
3457,2190,0,436,742,788
4063,2196,0,679,1024,1119
3598,2339,2,667,1133,-1
3641,2390,0,346,465,488
3463,2357,0,468,711,812
3353,2329,2,700,1082,-1
3169,2370,0,480,736,899
3134,2627,0,536,788,891
2889,2808,0,529,758,953
3089,2706,0,427,612,741
3484,2716,0,434,584,696
3623,2822,0,564,814,958
3883,2751,0,630,841,963
3733,2859,0,574,696,843
3208,2856,0,617,850,941
87,1758,2,824,1112,-1
118,2393,2,841,1087,-1
161,789,0,875,1279,1644
161,1834,0,696,956,1112
168,1674,0,864,1268,1510
189,826,0,575,821,1076
230,727,1,897,1260,-1
266,1821,2,1092,1686,-1
303,2024,0,724,1040,1196
325,1052,0,722,1181,1456
358,1916,2,1014,1461,-1
358,2332,0,834,1117,1288
363,868,0,742,1145,1349
380,330,0,924,1345,1860
400,1565,0,618,748,971
420,1353,2,875,1218,-1
440,1726,0,542,848,1019
495,542,0,666,1026,1202
503,1794,0,527,810,965
522,2410,0,828,1288,1388
533,2590,3,1112,1643,-1
575,2339,0,690,923,1097
636,1548,0,834,1129,1378
643,2208,0,758,1199,1281
655,196,2,979,1388,-1
677,1438,0,716,1084,1288
1615,328,0,533,730,971
1665,480,0,585,905,1044
1258,333,0,468,729,938
1868,151,0,500,685,823
1734,131,0,415,684,946
1749,247,2,695,1081,-1
1873,333,0,420,656,777
2200,166,0,488,824,957
2076,359,0,463,741,909
2067,521,0,545,812,938
2304,415,0,455,701,847
2300,491,2,685,1168,-1
2399,546,0,518,824,1000
1804,678,0,610,977,1193
1933,866,0,452,708,934
2081,840,0,625,983,1146
2304,683,0,485,709,822
2428,800,0,488,763,944
2389,962,0,540,905,1036
2146,1159,0,499,705,872
2419,1129,0,485,683,784
1367,612,0,513,744,881
1065,450,0,632,1051,1269
1110,496,0,549,794,966
1169,648,0,579,839,1089
906,658,0,545,916,1127
857,860,1,690,1020,-1
1134,1007,0,716,1135,1350
1516,987,0,466,855,975
797,1028,2,719,1132,-1
1467,1144,0,616,1033,1327
1764,1114,0,464,647,740
1675,1271,0,605,1036,1103
718,673,3,1111,1591,-1
946,1159,0,529,781,1001
1437,1296,2,848,1562,-1
1605,1458,2,1018,1463,-1
2186,1367,0,455,766,900
1095,1393,3,1367,2005,-1
1784,1560,0,539,869,975
1253,1458,0,663,1024,1134
1427,1580,0,511,797,915
1670,1646,0,491,896,624
2161,1666,3,1255,1883,-1
2121,1732,0,431,765,1024
2195,1757,0,475,680,718
2017,1793,0,619,950,1111
1923,1909,0,502,697,848
1001,1585,0,618,1008,1197
901,1519,0,569,853,1016
1387,1798,0,591,963,1122
747,2492,1,711,1024,-1
830,2410,0,613,827,1022
907,256,2,710,1190,-1
954,702,0,510,844,1030
1035,2795,1,823,1238,-1
1089,2732,0,612,946,1078
1115,1365,3,1364,2008,-1
1159,2783,2,773,1225,-1
1212,2723,1,1124,1766,-1
1289,2006,0,556,787,988
1344,2364,0,624,924,1089
1400,1390,0,515,713,984
1439,2081,0,520,651,839
1455,2686,0,548,822,980
1469,2348,0,580,868,1114
1502,731,0,405,686,785
1530,1867,0,489,679,834
1535,1816,0,458,637,797
1540,1526,0,425,667,737
1547,412,0,548,801,997
1595,1965,0,530,903,1005
1684,2196,0,626,975,1094
1714,2859,0,590,941,1100
1725,2680,0,466,659,818
1771,2846,0,468,725,874
1870,1939,1,484,690,-1
1961,2620,0,560,938,1055
1975,2379,0,483,715,886
2049,2888,3,840,1258,-1
2061,2176,0,465,691,827
2102,2471,0,812,810,874
2142,2787,0,513,775,921
2174,2553,1,800,1197,-1
2238,2796,0,564,805,962
2280,2823,0,538,775,846
2348,2124,1,481,859,-1
2371,2581,0,462,669,774
2475,1805,0,515,915,984
2500,2334,0,518,888,968
2517,2519,0,471,762,815
2512,2634,0,510,743,960
2523,2293,0,564,942,1014
2581,2532,0,538,854,898
2610,1598,2,638,1095,-1
2613,1211,0,564,840,1008
2642,1008,0,591,1041,1085
2643,2425,0,410,637,734
2662,1362,0,407,608,727
2664,1425,0,455,696,808
2667,1635,0,418,688,794
2702,1179,2,611,1055,-1
2705,527,0,512,796,952
2740,1893,0,407,604,582
2756,2412,1,678,1041,-1
2773,894,0,482,769,897
2785,2637,0,499,810,882
2797,1844,0,537,889,1023
2819,2887,0,565,888,984
2822,1169,0,427,678,802
2825,2685,0,595,922,1063
2846,206,0,536,754,929
2855,1365,0,450,605,692
2873,555,0,518,892,1005
2893,2890,0,519,905,1034
2914,2598,0,561,871,963
2909,273,0,462,669,814
2926,2372,0,707,1035,1096
2927,1221,0,453,718,830
2951,2560,0,372,603,665
2956,608,0,496,788,940
2959,2280,0,426,686,797
2962,725,0,393,582,676
2982,666,0,471,680,834
3027,2554,0,468,776,900
3039,973,2,991,1730,-1
3046,2865,0,566,886,967
3067,1400,0,424,669,760
3105,2514,0,575,922,1044
3121,88,0,478,705,829
3169,2366,0,540,998,1075
3172,2170,0,551,814,923
3176,200,0,504,867,969
3186,1016,0,705,1166,1203
3198,2298,0,591,969,1059
3198,1918,0,398,598,692
3209,929,0,580,865,929
3212,2674,0,469,778,879
3241,1223,0,485,816,907
3254,1957,2,748,1192,-1
3265,1718,0,628,1070,1138
3263,2138,0,727,1157,1245
3279,401,3,1128,1819,-1
3283,1389,0,615,895,1008
3297,2820,1,1094,1773,-1
3300,1291,2,811,1279,-1
3304,77,0,694,971,1156
3374,463,0,713,1088,1224
3374,1980,0,438,638,733
3410,1836,0,499,844,898
3425,1428,0,442,692,755
3426,2375,0,570,893,1060
3442,1224,0,471,765,886
3449,1120,0,745,1074,1377
3457,2300,0,418,656,758
3460,2053,0,548,826,916
3462,2754,0,600,889,959
3479,1583,0,514,676,817
3480,1909,0,446,688,742
3480,2384,0,269,325,321
3492,2417,0,375,598,738
3491,2686,0,574,850,1004
3512,1195,0,572,865,877
3518,2147,0,621,965,1075
3526,2605,0,463,678,702
3544,1110,0,537,793,863
3582,1249,0,509,788,900
3610,2478,2,645,962,-1
3609,540,0,676,1055,1166
3630,2676,1,560,947,-1
3642,2297,0,417,730,809
3660,1929,2,715,1252,-1
3694,2380,0,555,867,829
3699,2060,0,573,1011,1039
3722,2431,0,514,866,934
3745,910,1,602,956,-1
3764,1437,0,431,581,564
3779,1805,1,592,958,-1
3801,1480,0,508,832,870
3820,2928,0,526,802,925
3828,2365,0,612,1090,1201
3840,389,0,683,1056,1236
3876,2400,0,565,924,983
3907,1469,0,548,901,954
3934,441,0,531,812,884
3964,2927,0,476,716,832
3970,1448,0,559,923,1003
3996,329,0,542,838,981
4022,2412,0,564,949,1065
4101,2439,0,502,773,893
4113,815,0,493,725,779
4116,1024,0,641,794,882
4137,1950,0,556,882,959
4144,1310,0,457,702,785
4160,2082,0,471,782,841
4174,211,0,482,807,929
4199,284,0,535,838,952
4205,852,0,623,983,1076
4223,2068,0,624,962,974
4268,2751,0,494,696,775
4294,203,0,598,999,1073
4304,370,0,578,827,966
77,1255,0,741,1047,1294
77,2330,0,916,1149,1347
89,1949,0,1031,1071,1272
106,1119,0,934,1162,1391
136,214,0,699,1091,1528
146,1581,0,1093,764,1151
165,1449,0,482,732,910
179,1008,0,788,925,1239
184,1964,0,650,713,890
224,1138,0,681,999,1236
222,757,0,837,953,1257
233,2334,0,1026,977,1208
268,77,0,866,1126,1211
272,1338,0,882,1048,1182
342,1972,0,633,823,986
364,1197,2,1109,1519,-1
367,1266,0,551,729,961
384,1033,0,1009,1138,1401
381,436,0,741,922,1301
389,1778,0,877,997,1243
391,1998,0,806,1119,1291
416,486,0,729,922,1122
463,1516,0,739,885,1076
461,2287,0,600,597,759
473,967,2,919,1291,-1
480,1391,0,713,804,1071
484,433,0,818,1112,1430
497,1728,0,688,778,928
506,523,0,610,828,938
562,1065,0,583,779,979
566,421,0,587,870,975
580,1378,0,798,929,1116
586,2025,0,703,859,1030
613,1810,0,754,994,1157
632,1527,0,875,860,1025
632,562,0,503,895,1036
645,908,0,864,1079,1358
653,2192,0,762,930,1153
653,2691,0,700,608,658
666,1618,0,879,1013,1176
668,1886,0,719,956,1171
682,1975,0,686,786,889
685,2394,0,739,889,1023
693,2094,0,551,701,780
723,2755,0,728,795,944
733,1859,0,706,835,1104
740,399,0,802,1135,1209
743,1470,0,667,782,977
745,834,0,522,849,1051
765,2021,0,808,989,1154
764,1116,0,629,741,988
776,2593,2,887,1137,-1
784,1911,0,556,647,830
798,2326,0,614,660,793
811,797,0,468,630,796
818,1643,0,595,731,857
839,1437,2,938,1445,-1
869,1918,0,676,823,939
936,77,2,1176,1753,-1
950,1500,0,605,852,947
961,1553,0,511,631,771
974,2545,0,593,735,886
989,84,2,1181,1823,-1
983,262,0,426,648,776
990,309,0,684,899,1048
1015,214,2,1199,1664,-1
1019,2529,0,499,626,758
1030,1947,0,550,638,737
1046,613,0,770,938,1121
1047,1038,0,789,1019,1224
1042,1571,0,610,768,887
1064,1236,2,904,1271,-1
1059,298,0,440,712,836
1071,822,0,654,1023,1096
1074,379,0,792,1107,1168
1069,2058,0,657,739,871
1093,437,0,679,852,1036
1089,1572,0,656,831,923
1110,2359,0,706,708,878
1121,2650,1,843,1039,-1
1124,129,0,825,1144,1310
1154,77,0,852,1019,1184
1155,2463,0,809,916,1062
1183,1439,0,532,624,700
1187,2525,0,820,1066,1113
1190,1060,0,599,756,917
1211,539,0,496,692,860
1215,660,0,560,780,911
1244,608,0,488,710,781
1248,2295,0,645,885,927
1263,2380,0,647,857,851
1270,845,0,473,686,789
1277,756,0,637,847,998
1323,338,0,786,1163,1252
1319,460,0,599,787,882
1337,1093,0,470,555,674
1358,2552,0,769,939,1059
1362,1242,0,578,732,842
1388,1107,0,686,777,938
1390,1949,0,646,828,887
1394,2666,0,628,813,907
1405,1850,0,619,900,999
1409,1282,0,787,976,1110
1426,2786,0,793,994,1087
1459,956,2,1108,1492,-1
1457,1315,0,795,1011,1213
1456,1481,0,644,744,867
1488,1447,0,470,556,653
1501,494,0,537,785,849
1513,1209,0,754,1033,1188
1531,1455,0,556,698,809
1532,897,0,647,936,1002
1557,2107,0,674,786,860
1554,565,0,537,718,835
1568,2355,0,664,915,947
1573,2299,0,674,861,915
1571,77,0,739,883,1004
1573,1320,0,601,608,716
1573,2664,0,658,792,898
1581,1787,0,692,719,816
1580,2535,0,619,600,699
1603,482,0,777,1028,1187
1616,1907,0,729,982,1074
1616,942,0,584,836,922
1614,2714,0,477,548,565
1632,1455,0,569,711,769
1645,1063,0,499,616,690
1662,905,0,417,534,608
1699,1871,0,482,648,717
1728,660,0,778,957,1109
1734,1898,0,530,716,752
1754,568,1,846,1093,-1
1750,1932,0,514,607,634
1756,258,0,712,737,796
1767,1849,0,602,829,888
1784,1891,0,668,862,901
1805,942,0,508,757,906
1822,2068,0,366,458,494
1834,1295,0,555,655,743
1836,1514,0,647,878,956
1837,1057,0,462,638,735
1849,77,0,558,722,738
1848,2400,0,734,997,1113
1850,77,0,558,722,738
1858,1162,0,688,889,1024
1859,1834,0,454,576,588
1879,1574,0,584,831,981
1891,2415,0,526,669,756
1916,2464,0,549,727,797
1957,247,0,649,941,1009
1957,1055,0,643,1068,1162
1963,2278,0,562,626,700
2000,77,0,444,580,607
2012,282,2,868,1334,-1
2022,518,0,555,761,880
2021,1186,0,644,892,1025
2037,1049,0,550,698,810
2051,77,0,658,910,970
2061,78,0,647,925,970
2070,2663,0,565,740,819
2082,2117,0,442,731,888
2085,2593,0,529,687,812
2092,1021,0,430,552,630
2094,2353,0,583,752,793
2098,511,0,524,596,713
2112,2067,0,544,692,710
2120,225,0,740,988,1045
2162,2389,0,480,616,617
2179,2767,0,724,949,1027
2181,2077,0,550,735,850
2189,390,0,509,633,731
2196,1465,0,529,760,802
2215,1008,0,495,651,764
2222,694,0,498,721,787
2223,1508,0,614,785,895
2246,1118,0,622,866,946
2265,1717,1,780,1228,-1
2278,1548,0,454,671,737
2296,2341,0,487,546,645
2308,676,0,547,902,993
2313,1609,0,707,984,1059
2319,603,0,519,631,717
2345,2524,0,499,661,720
2368,965,0,532,819,911
2384,1043,0,606,923,1040
2390,1662,0,500,700,688
